Record_ID,ObjectId,Store_Name,State,City,Additonal_Address,County,Grantee_Name,Incentive_Program,Latitude,Longitude,Store_Street_Address,Store_Type,Zip4,Zip_Code
954133,12,7-Eleven Inc F 29720,MD,Hyattsville,,Prince Georges,,,38.969913,-76.976501,2000 E West Hwy,Convenience Store,1700.0,20782
1628120,82,24/7 Best Convenience,MD,Temple Hills,,Prince Georges,,,38.849102,-76.953423,3212 Branch Ave,Convenience Store,1113.0,20748
1632454,139,Erdman Amoco,MD,Baltimore,,Baltimore City,,,39.306442,-76.559082,4901 Erdman Ave,Convenience Store,3105.0,21205
1634302,216,CVS Pharmacy 2956,MD,New Market,,Frederick,,,39.382496,-77.256149,5414 Rotary Ave,Other,6117.0,21774
1634064,217,Delaney Glen Farm,MD,Westminster,,Carroll,,,39.632469,-77.071167,2135 Tyrone Rd,Farmers and Markets,2631.0,21158
1609859,218,6 Eleven Market,MD,Baltimore,,Baltimore City,,,39.294239,-76.639664,501 N Calhoun St,Convenience Store,1578.0,21223
1630963,408,Noah's Grocery Store,MD,Baltimore,,Baltimore City,,,39.292702,-76.650551,338 N Pulaski St,Convenience Store,1502.0,21223
1630229,409,Big Boys Carryout,MD,Baltimore,,Baltimore City,,,39.294712,-76.663353,2810 Edmondson Ave,Convenience Store,1009.0,21223
1683995,421,Communitas Farm,MD,Hampstead,,Baltimore,,,39.609394,-76.816452,17611 Grace Rd,Farmers and Markets,2916.0,21074
1672055,425,Two Time Mini Mart,MD,Baltimore,,Baltimore City,,,39.292381,-76.638618,300 N Carey St,Grocery Store,2285.0,21223
1626023,432,The Corner Pocket Convenience And Grocery,MD,Baltimore,,Baltimore City,,,39.306786,-76.582573,1333 N Milton Ave,Grocery Store,3607.0,21213
1630423,542,Rex's Deli,MD,Baltimore,Ste 19,Baltimore City,,,39.298096,-76.587532,2101 E Monument St,Other,2328.0,21205
894148,543,7-Eleven Inc F 33708,MD,Silver Spring,,Montgomery,,,39.05666,-76.965439,12257 Tech Rd,Convenience Store,1901.0,20904
1425583,545,Divina Providencia 3,MD,Owings Mills,,Baltimore,,,39.437099,-76.802307,11312 Reisterstown Rd,Grocery Store,1812.0,21117
1619616,546,Mehret Ethiopian Market,MD,Silver Spring,Unit I,Montgomery,,,39.059544,-77.049263,12345 Georgia Ave,Other,3600.0,20906
1631261,607,La Bendicion Market 2,MD,Bryans Road,,Charles,,,38.629642,-77.075127,3105 Marshall Hall Rd,Grocery Store,4263.0,20616
1627847,746,Sonya's Market,DC,Washington,,Dist Of Columbia,,,38.926659,-77.026802,2833 11th St NW,Convenience Store,3901.0,20001
1623608,795,Eaj Inc 1,DC,Washington,,Dist Of Columbia,,,38.932568,-77.024025,3420 Georgia Ave NW,Other,2502.0,20010
1625498,809,Lexington Deli Mart,MD,Baltimore,,Baltimore City,,,39.291348,-76.620895,329 W Lexington St,Convenience Store,3414.0,21201
1632838,812,First Fruit International,MD,Laurel,,Prince Georges,,,39.095184,-76.837524,9709 Fort Meade Rd,Convenience Store,4405.0,20707
1627650,815,Union Latina LLC,MD,Salisbury,Unit 1 & 2,Wicomico,,,38.347866,-75.580467,810 Beaglin Park Drive,Grocery Store,,21804
964611,863,Global International Grocery Inc,MD,Silver Spring,,Montgomery,,,39.022633,-76.978317,10216 New Hampshire Ave,Grocery Store,1411.0,20903
963158,866,7-Eleven Inc F 23696,MD,Silver Spring,,Montgomery,,,39.00024,-76.994949,650 University Blvd E,Convenience Store,3768.0,20901
1174106,1017,Birdland Mart,MD,Baltimore,,Baltimore City,,,39.282959,-76.63282,1100 Washington Blvd,Convenience Store,1825.0,21230
1628645,1019,Farm To School Frederick Veggie Van,MD,Frederick,,Frederick,,,39.462875,-77.429306,8397 Buckeye Ct,Other,2976.0,21702
1641400,1020,Royal Farms 360,MD,Lexington Park,,St Marys,,,38.265263,-76.452202,21779 Tulagi Pl,Convenience Store,4004.0,20653
1642028,1101,MOM's Organic Market 27,DC,Washington,,Dist Of Columbia,,,38.919537,-77.049133,6250 Connecticut Ave NW,Super Store,,20008
1631693,1138,Kenynur Inc 1,DC,Washington,,Dist Of Columbia,,,38.956505,-77.025345,831 Kennedy St NW,Convenience Store,2913.0,20011
1633910,1153,7-eleven #11637k 11637G,MD,Pikesville,,Baltimore,,,39.374329,-76.739738,1 Greenwood Pl,Convenience Store,2763.0,21208
1654254,1216,Tobacco And Convenience,MD,Eklton,,Cecil,,,39.603947,-75.829544,229 S Bridge St,Convenience Store,,21921
1204667,1222,Plaza Latina Food Market,MD,Easton,,Talbot,,,38.774529,-76.071465,8 N Aurora St,Grocery Store,3617.0,21601
958510,1244,7-Eleven Inc F 34280A,MD,Baltimore,,Baltimore City,,,39.271454,-76.599434,1465 Key Hwy,Convenience Store,5127.0,21230
1658302,1255,24/7 Deli & Convenience,DC,Washington,,Dist Of Columbia,,,38.89304,-76.950363,3847 Minnesota Ave NE,Convenience Store,2660.0,20019
1666448,1259,Sheetz 893,MD,Williamsport,,Washington,,,39.584908,-77.815865,15919 Spielman Rd,Convenience Store,4101.0,21795
1627819,1322,7-eleven #42063a 42063A,MD,Columbia,,Howard,,,39.208977,-76.847298,5901 Stevens Forest Rd,Convenience Store,3702.0,21045
1630440,1447,Discount Super Market,MD,Baltimore,,Baltimore City,,,39.292683,-76.620911,231 N Eutaw St,Convenience Store,1839.0,21201
1627009,1514,Penny Mart # 4,MD,Hagerstown,,Washington,,,39.645802,-77.717659,245 N Potomac Street,Convenience Store,,21740
1632240,1517,Old Town Market,MD,Baltimore,Ste 620B,Baltimore City,,,39.297878,-76.602081,624 Aisquith St,Convenience Store,4114.0,21202
1634145,1525,Healthy Hands Of Harvest,MD,Upper Marlboro,,Prince Georges,,,38.871151,-76.826012,10400 Denver Ter,Farmers and Markets,6051.0,20774
1463269,1526,Stop & Shop Convinience Store 1,MD,Fort Washington,Suite A & B,Prince Georges,,,38.772511,-76.950745,8500 Allentown Rd,Convenience Store,2325.0,20744
1630680,1567,Shop Express,MD,Baltimore,,Baltimore City,,,39.295395,-76.583847,2335 Orleans St,Convenience Store,1020.0,21224
1639979,1568,Ocean State Job Lot 650,MD,Hagerstown,,Washington,,,39.620884,-77.775139,17151 Cole Rd,Other,8319.0,21740
1634358,1640,Loves Gardens Llc,MD,Upper Marlboro,,Prince Georges,,,38.722668,-76.732254,15800 Nottingham Rd,Farmers and Markets,,20770
1632470,1642,7-Eleven #29912C 22912C,MD,Gaithersburg,,Montgomery,,,39.118092,-77.184219,15900 Shady Grove Rd,Convenience Store,1315.0,20877
1625035,1668,Penny Mart,MD,Frederick,,Frederick,,,39.411274,-77.411613,119A S Market St,Convenience Store,5526.0,21701
1638437,1669,Family Dollar 13998,MD,Frederick,,Frederick,,,39.40736,-77.429878,405 S Jefferson St,Other,6272.0,21701
1634320,1700,Carroll Motor Mart 1,MD,Joppa,,Harford,,,39.438324,-76.345474,910 Philadelphia Rd,Convenience Store,3127.0,21085
1634173,1875,Royal Mart Inc,MD,Baltimore,,Baltimore City,,,39.314327,-76.630486,705 Whitelock St,Convenience Store,4763.0,21217
1632824,1876,Butcher & Bay By Geresbecks 704,MD,Kingsville,,Baltimore,,,39.454937,-76.414917,12037 Belair Rd,Supermarket,,21087
1626883,1982,Dera Express,MD,Baltimore,,Baltimore City,,,39.31625,-76.545288,5921 Moravia Rd,Convenience Store,6134.0,21206
1630950,1983,Kavon Food Mart 1,MD,Baltimore,,Baltimore City,,,39.328377,-76.562378,4400 Kavon Ave,Convenience Store,6415.0,21206
1564764,1998,Dollar Tree 9393,MD,Baltimore,,Baltimore,,,39.366398,-76.54985,6904 Harford Rd,Other,,21234
252168,2060,CVS PHARMACY 1330,MD,Westminster,,Carroll,,,39.584732,-76.988724,400 Englar Rd,Other,4852.0,21157
1679793,2249,Brentwood Market 1,MD,Brentwood,,Prince Georges,,,38.945423,-76.958328,4413 37th St,Convenience Store,1006.0,20722
243106,2273,Royal Farms 04,MD,Denton,,Caroline,,,38.885334,-75.829292,502 Market St,Convenience Store,1141.0,21629
243159,2279,GIANT FOOD 117,MD,Catonsville,,Baltimore,,,39.281548,-76.752846,6223 Baltimore National Pike # 25,Super Store,2910.0,21228
252617,2343,SHLOMO KOSHER MEAT & FISH MARKET,MD,Pikesville,,Baltimore,,,39.367676,-76.717133,506 Reisterstown Rd,Specialty Store,5302.0,21208
245549,2353,SAFEWAY 1089,MD,Gaithersburg,,Montgomery,,,39.119297,-77.255264,12251 Darnestown Rd,Supermarket,2203.0,20878
252928,2416,FASTOP 56,MD,Saint Leonard,,Calvert,,,38.473587,-76.506195,4990 Saint Leonard Rd,Convenience Store,2874.0,20685
253247,2443,Whole Foods Market 10180,MD,Gaithersburg,,Montgomery,,,39.122719,-77.237778,316 Kentlands Blvd,Super Store,5458.0,20878
246076,2543,Walmart 3490,MD,Hanover,,Anne Arundel,,,39.15572,-76.732407,7081 Arundel Mills Cir,Super Store,1387.0,21076
242358,2615,Kleins Shop Rite 0545,MD,Forest Hill,,Harford,,,39.574318,-76.385971,2101 Rock Spring Rd,Super Store,2693.0,21050
242573,2626,Food Lion 698,MD,Denton,,Caroline,,,38.873276,-75.827606,840 S 5th Ave,Supermarket,1398.0,21629
246356,2688,GIANT FOOD 108,MD,Baltimore,,Baltimore City,,,39.373199,-76.611633,6340 York Rd # 50,Super Store,2361.0,21212
244292,2717,SAFEWAY  1657,MD,Owings Mills,,Baltimore,,,39.41864,-76.776894,10335 Reisterstown Rd,Supermarket,3617.0,21117
251337,2880,Giant Food 2330,MD,Crofton,,Anne Arundel,,,39.016048,-76.693649,1649 Crofton Ctr,Super Store,1330.0,21114
251366,2883,Royal Farms 45,MD,Linthicum Heights,,Anne Arundel,,,39.20195,-76.65451,308 S Camp Meade Rd,Convenience Store,2511.0,21090
269876,3018,CARIBBEAN EXPRESS MARKET,MD,Salisbury,,Wicomico,,,38.357319,-75.602913,226 Florida Ave,Grocery Store,5815.0,21801
270056,3038,Food Lion 1423,MD,Bel Air,,Harford,,,39.556763,-76.271851,2458 E Churchville Rd,Supermarket,1705.0,21015
270521,3076,Korean Korner,MD,Silver Spring,,Montgomery,,,39.057262,-77.082161,12207 Veirs Mill Rd,Super Store,4506.0,20906
270962,3110,GIANT FOOD 365,MD,Abingdon,,Harford,,,39.472717,-76.308784,3299 Emmorton Rd,Super Store,2013.0,21009
266708,3150,Royal Farms 111,MD,Baltimore,,Baltimore City,,,39.277962,-76.554405,1200 Ponca St,Convenience Store,5314.0,21224
267059,3171,Sheetz 51,MD,Cumberland,,Allegany,,,39.649979,-78.769966,210 Greene St,Convenience Store,2838.0,21502
267334,3199,Food Lion 1558,MD,Elkton,,Cecil,,,39.603828,-75.798584,1001 E Pulaski Hwy,Supermarket,6399.0,21921
267518,3218,Save A Lot 277,MD,Baltimore,,Baltimore City,,,39.312302,-76.618042,2008 Maryland Ave,Supermarket,5902.0,21218
236252,3226,Royal Farms 14,MD,Halethorpe,,Baltimore,,,39.237579,-76.662888,4384 Hollins Ferry Rd,Convenience Store,3445.0,21227
247924,3234,Walmart Supercenter 2233,MD,Frederick,,Frederick,,,39.396423,-77.410995,7400 Guilford Dr,Super Store,5183.0,21704
237426,3347,Royal Farms 67,MD,Glen Burnie,,Anne Arundel,,,39.185425,-76.640579,7193 Baltimore Annapolis Blvd,Convenience Store,2638.0,21061
236910,3448,GIANT FOOD 131,MD,Rosedale,,Baltimore,,,39.337685,-76.484886,8665 Philadelphia Rd,Super Store,3020.0,21237
237015,3459,BYERS STOP N GO,MD,Hagerstown,,Washington,,,39.647194,-77.724937,152 N Burhans Blvd,Grocery Store,4659.0,21740
268818,3497,Trader Joe's 642,MD,Rockville,,Montgomery,,,39.057106,-77.122772,12268H Rockville Pike,Supermarket,1662.0,20852
267649,3516,Royal Farms 54,MD,Elkridge,,Howard,,,39.188747,-76.795784,8268 Lark Brown Rd,Convenience Store,6401.0,21075
237618,3544,Santonis 21,MD,Glyndon,,Baltimore,,,39.476124,-76.820145,4854 Butler Rd,Super Store,4209.0,21071
267728,3567,AMERICANA GROCERY OF MD,MD,SILVER SPRING,,Montgomery,,,38.997852,-77.000969,8541 PINEY BRANCH RD,Grocery Store,,20901
271469,3600,CVS PHARMACY 1496,MD,Camp Springs,,Prince Georges,,,38.793465,-76.926437,7050 Allentown Rd,Other,5333.0,20748
271569,3655,CVS PHARMACY 1354,DC,Washington,,Dist Of Columbia,,,38.923637,-77.051537,2601 Connecticut Ave NW,Other,1522.0,20008
268312,3700,Dollar General 6542,MD,Reisterstown,,Baltimore,,,39.46825,-76.831268,28 Village Center Rd,Other,6453.0,21136
268410,3708,Jubilee Foods,MD,Emmitsburg,Box 460,Frederick,,,39.703007,-77.319275,515 E Main St,Super Store,9174.0,21727
271817,3772,7-ELEVEN 33247,MD,Abingdon,,Harford,,,39.459034,-76.257637,3901 Pulaski Hwy,Convenience Store,1411.0,21009
238119,3780,Shore Stop 228,MD,Trappe,,Talbot,,,38.647938,-76.053391,3721 Ocean Gtwy,Convenience Store,2019.0,21673
271824,3811,Lees Mini Market,MD,Baltimore,,Baltimore City,,,39.295315,-76.645882,600 N Fulton Ave,Convenience Store,1402.0,21217
1646362,4112,Ethio Plus,MD,Silver Spring,,Montgomery,,,39.040527,-77.050941,11303 Georgia Ave,Other,4673.0,20902
288028,4128,GIANT FOOD 342,MD,Temple Hills,,Prince Georges,,,38.832611,-76.944267,4119 Branch Ave,Super Store,1713.0,20748
238584,4161,Royal Farms 17,MD,Parkville,,Baltimore,,,39.378712,-76.538597,8207 Harford Rd,Convenience Store,5752.0,21234
287784,4242,GIANT FOOD 192,MD,Gaithersburg,,Montgomery,,,39.154785,-77.165588,18250 Flower Hill Way,Super Store,5300.0,20879
289189,4284,CVS PHARMACY 1488,MD,La Plata,,Charles,,,38.539936,-76.984055,6260 Crain Hwy,Other,4258.0,20646
284923,4349,Food Lion 1547,MD,Edgewood,,Harford,,,39.428085,-76.298759,2250 Hanson Rd,Supermarket,2608.0,21040
288395,4386,7-Eleven Inc F 23689,MD,Baltimore,,Baltimore City,,,39.293083,-76.661682,2701 W Franklin St,Convenience Store,1146.0,21223
288440,4389,Royal Farms 12,MD,Lutherville Timonium,,Baltimore,,,39.440945,-76.625664,5 E Timonium Rd,Convenience Store,3421.0,21093
288687,4408,Giant Food 100,MD,Cockeysville,,Baltimore,,,39.494984,-76.648567,11399 York Rd,Super Store,1909.0,21030
288785,4417,CVS PHARMACY 540,MD,BALTIMORE,,Baltimore City,,,39.28801,-76.613625,31 E LIGHT ST,Other,,21202
289012,4442,WEST INDIAN FOODS,MD,Gwynn Oak,,Baltimore,,,39.333206,-76.701355,5118 Liberty Heights Ave,Grocery Store,7055.0,21207
289077,4449,Royal Farms 76,MD,Glenelg,,Howard,,,39.26442,-76.98629,3901 10 Oaks Rd,Convenience Store,9701.0,21737
284998,4484,ROLANDS OF CHESAPEAKE,MD,Chesapeake Beach,,Calvert,,,38.688541,-76.536285,7875 Bayside Rd,Super Store,3104.0,20732
285022,4497,Wise Mart II,MD,Sharptown,,Wicomico,,,38.534004,-75.715912,806 Main St,Convenience Store,1072.0,21861
285078,4525,GIANT FOOD 347,MD,Upper Marlboro,,Prince Georges,,,38.894844,-76.826843,10480 Campus Way S,Super Store,1304.0,20774
283597,4626,Sheetz 62,MD,Frostburg,,Allegany,,,39.649536,-78.911293,10601 New Georges Creek Rd SW,Convenience Store,1451.0,21532
284437,4736,GIANT FOOD 2313,MD,Bethesda,,Montgomery,,,38.964794,-77.107147,5320 Zenith Overlook,Super Store,1409.0,20816
285280,4759,Save-A-Lot 24229,MD,Cumberland,Ste 1,Allegany,,,39.631504,-78.750816,1050 W Industrial Blvd,Supermarket,4331.0,21502
227628,4765,Walmart Supercenter 1890,MD,Salisbury,,Wicomico,,,38.417439,-75.569229,2702 N Salisbury Blvd,Super Store,2143.0,21801
239277,4875,Royal Farms 86,MD,Brooklyn,,Baltimore City,,,39.238586,-76.611,3601 Potee St,Convenience Store,1719.0,21225
229627,5222,ALDI INC 31,MD,Baltimore,,Baltimore City,,,39.335686,-76.676193,3601 W Cold Spring Ln,Supermarket,6145.0,21215
230051,5266,Dollar General 6575,MD,Randallstown,,Baltimore,,,39.381607,-76.822449,9840 Liberty Rd,Other,2007.0,21133
263143,5282,Royal Farms 27,MD,Perryville,,Cecil,,,39.570553,-76.06942,5415 Pulaski Hwy,Convenience Store,2631.0,21903
275311,5292,FRIENDLY FOOD MARKET,DC,Washington,,Dist Of Columbia,,,38.873135,-77.010834,1399 Half St SW,Convenience Store,4111.0,20024
230411,5332,Royal Farms 64,MD,Rosedale,,Baltimore,,,39.319046,-76.512451,7950 Pulaski Hwy,Convenience Store,2714.0,21237
259194,5510,Dollar General 951,MD,Frostburg,,Allegany,,,39.650524,-78.911774,10601 New Georges Creek R,Other,,21532
259518,5675,CVS PHARMACY 452,MD,Greenbelt,,Prince Georges,,,38.99353,-76.875641,7607 Greenbelt Rd,Other,3404.0,20770
259526,5679,Forest Dr. Sunoco,MD,Annapolis,,Anne Arundel,,,38.954876,-76.50457,1207 Forest Dr,Convenience Store,2242.0,21403
230865,5686,Aldi 29,MD,Takoma,,Montgomery,,,38.986126,-76.987923,7609 New Hampshire Ave,Supermarket,4128.0,20912
259553,5697,Martins Food Market 6275,MD,Hagerstown,,Washington,,,39.63253,-77.764221,1650C Wesel Blvd,Supermarket,5387.0,21740
261835,5771,CVS PHARMACY 2216,MD,Towson,,Baltimore,,,39.410404,-76.60862,1001 York Rd,Other,2516.0,21204
262870,5817,CVS Pharmacy 1333,DC,Washington,,Dist Of Columbia,,,38.933819,-76.990837,3601 12th St NE,Other,2547.0,20017
260452,5844,Weis Markets 81,MD,Hagerstown,,Washington,,,39.633854,-77.700584,31 Eastern Blvd N,Supermarket,5812.0,21740
260660,5869,HAN-AH-REUM SUPERMARKET,MD,Catonsville,,Baltimore,,,39.282288,-76.75531,800 N Rolling Rd,Super Store,4136.0,21228
260675,5871,SAFEWAY 2797,MD,Olney,,Montgomery,,,39.150108,-77.065269,3333 Spartan Rd,Supermarket,2333.0,20832
276236,5910,Royal Farms 43,MD,Lutherville Timonium,,Baltimore,,,39.422451,-76.632103,501 W Seminary Ave,Convenience Store,5015.0,21093
259994,5967,SAFEWAY  1443,MD,Clinton,,Prince Georges,,,38.769127,-76.889359,8785 Branch Ave,Supermarket,2630.0,20735
311591,6391,Calvin's,MD,Baltimore,,Baltimore City,,,39.304668,-76.612724,208 E Preston St,Convenience Store,3914.0,21202
309846,6518,Food Lion 1211,MD,Salisbury,,Wicomico,,,38.368816,-75.617538,1216 Nanticoke Rd,Supermarket,8217.0,21801
277879,6521,Trader Joe's 650,MD,Annapolis,,Anne Arundel,,,38.989014,-76.540253,160 Jennifer Rd,Supermarket,7905.0,21401
308810,6525,Royal Farms 112,MD,Halethorpe,,Baltimore,,,39.252796,-76.668465,3503 Washington Blvd,Convenience Store,1625.0,21227
310118,6605,Walmart Supercenter 2027,MD,Lavale,,Allegany,,,39.624115,-78.835991,12500 Country Club Mall Rd SW,Super Store,,21502
310326,6631,Walgreens 19312,MD,Riverdale,,Prince Georges,,,38.962624,-76.939888,6130 Baltimore Ave,Other,1905.0,20737
309661,6862,Sheetz 209,MD,Boonsboro,,Washington,,,39.571468,-77.646355,20723 National Pike,Convenience Store,1624.0,21713
313172,7044,ACME 820,MD,Centreville,,Queen Annes,,,39.039715,-76.055862,611 Railroad Ave,Supermarket,1144.0,21617
313315,7058,CVS PHARMACY  1344,DC,Washington,,Dist Of Columbia,,,38.882523,-76.990204,500 12th St SE,Other,2974.0,20003
313471,7071,SAFEWAY 1445,DC,Washington,,Dist Of Columbia,,,38.859032,-76.966675,2845 Alabama Ave SE,Supermarket,3000.0,20020
290832,7197,Sheetz 242,MD,Frederick,,Frederick,,,39.426567,-77.430458,1600 Rosemont Ave,Convenience Store,4137.0,21702
290911,7204,Giant Food 106,MD,Potomac,,Montgomery,,,39.041058,-77.156799,7919 Tuckerman Ln,Super Store,3243.0,20854
1576542,7275,Ayah Mini Mart,MD,Baltimore,,Baltimore City,,,39.295212,-76.635925,528 N Arlington Ave,Grocery Store,1307.0,21223
314190,7425,The Famous Store,MD,Baltimore,,Baltimore City,,,39.308594,-76.592674,1801 E Federal St,Convenience Store,3108.0,21213
381553,7526,FORT DETRICK COMMISSARY 2514,MD,Frederick,,Frederick,,,39.436157,-77.42205,1510 Porter St,Supermarket,9234.0,21702
314424,7569,CVS PHARMACY 1506,MD,Capitol Heights,,Prince Georges,,,38.887005,-76.901588,6200 Central Ave,Other,6128.0,20743
380066,7705,GIANT FOOD 155,MD,Columbia,,Howard,,,39.185699,-76.842964,7200 Cradlerock Way,Super Store,5067.0,21045
380135,7710,GIANT FOOD 196,MD,Gaithersburg,,Montgomery,,,39.186726,-77.188614,20044 Goshen Rd,Super Store,1604.0,20879
293197,7770,Sheetz 132,MD,Taneytown,,Carroll,,,39.647522,-77.156082,40 Antrium Blvd,Convenience Store,2225.0,21787
293582,7968,Crabknockers Seafood Market,MD,Leonardtown,Unit 8,St Marys,,,38.304588,-76.660927,40955 Merchants Ln,Specialty Store,3713.0,20650
273604,7970,AMOCO QUICK FOOD SHOPPE,DC,Washington,,Dist Of Columbia,,,38.923706,-77.032143,2600 14th St NW,Convenience Store,6935.0,20009
333647,8017,FASTOP 54,MD,Lusby,,Calvert,,,38.372425,-76.440819,11790 HG Trueman Rd,Convenience Store,3800.0,20657
333863,8042,Royal Farms 91,MD,Baltimore,,Baltimore City,,,39.331184,-76.631866,920 W 36th St,Convenience Store,2408.0,21211
334030,8058,Walmart Supercenter 2514,MD,Pocomoke City,,Worcester,,,38.074997,-75.556152,2132 Old Snow Hill Rd,Super Store,2734.0,21851
334402,8088,Sheetz 161,MD,Frederick,,Frederick,,,39.38689,-77.409027,5601 Buckeystown Pike,Convenience Store,8311.0,21704
273690,8194,Food Lion 1668,MD,Pasadena,,Anne Arundel,,,39.130379,-76.558128,350 Mountain Rd,Supermarket,1197.0,21122
296897,8221,DOLLAR GENERAL 8664,MD,Hagerstown,,Washington,,,39.616005,-77.772018,17213 Virginia Ave,Other,7673.0,21740
298829,8309,CVS PHARMACY 1461,MD,Burtonsville,,Montgomery,,,39.111713,-76.932465,15600 Columbia Pike,Other,1630.0,20866
332492,8332,Dollar General 4842,MD,Cresaptown,,Allegany,,,39.590958,-78.836868,14910 McMullen Hwy SW,Other,5614.0,21502
297980,8384,SAFEWAY  1716,MD,Bethesda,,Montgomery,,,38.94997,-77.119576,4701 Sangamore Rd,Supermarket,2508.0,20816
332513,8425,La Bendicion Market,MD,Suitland,,Prince Georges,,,38.847599,-76.922951,4905 Suitland Rd,Grocery Store,1262.0,20746
332541,8465,Black Lion Market,DC,Washington,,Dist Of Columbia,,,38.934631,-77.03302,3500 14th St NW,Grocery Store,1343.0,20010
332642,8586,WALGREENS  5638,MD,Baltimore,,Baltimore City,,,39.349125,-76.69104,4025 W Northern Pkwy,Other,4412.0,21215
274001,8607,CVS PHARMACY 5706,MD,Glen Burnie,,Anne Arundel,,,39.198502,-76.641098,7095 Baltimore Annapolis Blvd,Other,1431.0,21061
295508,8678,Food Lion 1560,MD,Fruitland,,Wicomico,,,38.326611,-75.618439,206 N Fruitland Blvd,Supermarket,1717.0,21826
274314,8796,GIANT FOOD 2318,MD,Owings Mills,,Baltimore,,,39.406693,-76.78727,10210 Mill Run Cir,Super Store,4214.0,21117
357143,8836,CVS PHARMACY 1353,DC,Washington,,Dist Of Columbia,,,38.934227,-77.05751,3327 Connecticut Ave NW,Other,1302.0,20008
294691,8838,Sheetz 68,MD,Williamsport,,Washington,,,39.600449,-77.820259,38 E Potomac St,Convenience Store,1153.0,21795
355855,8840,Bolling JBA Commissary 2506,DC,Bolling AFB,,Dist Of Columbia,,,38.842285,-77.016418,185 Chappie James Blvd SW,Supermarket,7717.0,20032
333233,8896,CVS Pharmacy 1360,DC,Washington,,Dist Of Columbia,,,38.860397,-76.966858,2834 Alabama Ave SE,Other,3004.0,20020
296004,8947,Walmart Supercenter 3489,MD,Rosedale,,Baltimore,,,39.337353,-76.48793,6420 Petrie Way Rd,Super Store,3034.0,21237
274721,8986,Walmart Supercenter 2412,MD,Ellicott City,,Howard,,,39.283138,-76.819489,3200 North Ridge Rd,Super Store,3363.0,21043
274803,8999,Sheetz 292,MD,California,,St Marys,,,38.290924,-76.492477,22711 Three Notch Rd,Convenience Store,3073.0,20619
347902,9012,NICKS OF CLINTON,MD,Waldorf,,Charles,,,38.607552,-76.888603,3953 Saint Charles Pkwy,Super Store,2682.0,20602
385984,9209,Tonys Gethsemane,MD,Baltimore,,Baltimore City,,,39.286556,-76.658287,13 S Franklintown Rd,Convenience Store,2016.0,21223
289397,9235,Food Lion 1412,MD,Randallstown,,Baltimore,,,39.361439,-76.775314,8508 Liberty Rd,Supermarket,4818.0,21133
290484,9395,Martins Food Market 6425,MD,Rising Sun,,Cecil,,,39.696789,-76.057549,24 Rising Sun Town Ctr,Supermarket,1902.0,21911
384592,9483,CVS PHARMACY 1514,MD,Colmar Manor,,Prince Georges,,,38.934223,-76.951103,3611 Bladensburg Rd,Other,1809.0,20722
1577161,9635,Coral Fresh Seafood & Crabs,MD,Capitol Heights,,Prince Georges,,,38.87289,-76.929871,4827 Marlboro Pike,Other,5283.0,20743
386661,9652,GIANT FOOD 147,MD,Fort Washington,,Prince Georges,,,38.75774,-76.994682,9580 Livingston Rd,Super Store,4918.0,20744
349778,9725,CVS PHARMACY 1463,MD,Silver Spring,,Montgomery,,,39.040329,-77.03157,1301 Lamberton Dr,Other,3415.0,20902
351419,9834,Kleins Shop Rite 0548,MD,Aberdeen,,Harford,,,39.524834,-76.183594,949 Beards Hill Rd,Super Store,1780.0,21001
387561,9909,GIANT FOOD 383,DC,Washington,,Dist Of Columbia,,,38.944508,-77.063171,4303 Connecticut Ave NW,Super Store,2305.0,20008
451439,9918,Royal Farms 11,MD,Baltimore,,Baltimore City,,,39.349594,-76.563828,5232 Harford Rd,Convenience Store,2623.0,21214
451972,9956,Stop & Save Foods,MD,Oakland,,Garrett,,,39.422817,-79.338867,4137 Maryland Hwy,Grocery Store,6458.0,21550
452146,9973,GIANT FOOD 316,MD,GREENBELT,,Prince Georges,,,38.997868,-76.910835,6000 GREENBELT RD,Super Store,,20770
352924,10068,Sheetz 210,MD,Walkersville,,Frederick,,,39.464561,-77.365379,8408 Woodsboro Pike,Convenience Store,8304.0,21793
353059,10084,Royal Farms 26,MD,Dundalk,,Baltimore,,,39.258335,-76.524368,18 N Dundalk Ave,Convenience Store,4221.0,21222
340466,10138,THOMAS CALOMIRIS & SONS INC,DC,WASHINGTON,Stand 300,Dist Of Columbia,,,38.886421,-76.996468,225 SEVENTH ST SE,Specialty Store,,20003
353704,10276,Whole Foods Market 10118,MD,Silver Spring,,Montgomery,,,38.996082,-77.023308,833 Wayne Ave,Super Store,4427.0,20910
1668232,10381,Gourmet Convenience,MD,Baltimore,,Baltimore City,,,39.289154,-76.628738,762 W Baltimore St,Convenience Store,1108.0,21201
1666218,10512,Blessing Foods,MD,Baltimore,,Baltimore City,,,39.310543,-76.602089,1214 E Lafayette Ave,Grocery Store,4721.0,21202
282086,10587,Andrews AFB Commissary 2402,MD,JB Andrews,,Prince Georges,,,38.81601,-76.882233,1684 Starkey Ave,Supermarket,6302.0,20762
1595086,10629,Gateway Farmers Market,MD,Brentwood,,Prince Georges,,,38.938793,-76.9571,3716 Rhode Island Ave,Farmers and Markets,1434.0,20722
352263,10678,CVS PHARMACY 1481,MD,Waldorf,,Charles,,,38.629112,-76.909592,2945 Festival Way,Other,2959.0,20601
